order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD107737,ID0568336382,2019/5/11,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",13990,80.29,-37.8003526,144.9443519,25,10572.79,Autumn,TRUE,1.3922,"stock android experience/ no bloat i enjoy getting the best phones from a couple yrs back for 1/3 the original price. this was a great phone, and it's about as close to stock android as you can get w/o having to load it yourself. i enjoyed it better than my old alcon.",TRUE
ORD372448,ID0250774462,2019/7/25,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 2)]",7205,80.91,-37.8153615,145.012267,25,5484.66,Winter,TRUE,1.6128,"great phone i really like this phone ,it takes great pictures , battery life is good. the only bad thing was the phone came with a crack on the screen. definitely buy a screen protector, my daughter dropped the phone once and it cracked in two places",TRUE
ORD162591,ID0767583089,2019/2/2,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",19520,62.18,-37.8079317,144.9717038,5,18606.18,Summer,FALSE,1.202,very disappointed a was of money i will go back to ... it was supposed to be straight talk compatible for at&t. it works but where i use it in wv where my other phone worked it does not. very disappointed a was of money i will go back to my old phone.,FALSE
ORD259663,ID3555802229,2019/2/10,Thompson,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,47.995,-37.8052299,144.9369713,5,7766.745,Summer,TRUE,1.2146,"great phone great phone for anyone, it works very well. bought it as a gift!",TRUE
ORD444221,ID6197209812,2019/5/17,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 1)]",11810,54.42,-37.8177981,144.9317683,15,10092.92,Autumn,FALSE,1.4615,"not so good s pen dents, rough usb port (can't put the whole plug), not so good s pen, no earphones, no pin (sim card opener)",FALSE
ORD474727,ID6167191152,2019/1/22,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Olivia x460', 2)]",10260,69.83,-37.8139643,144.9713412,5,9816.83,Summer,FALSE,0.539,"great value great value, super fast, i really like it only 2 issues, no 5.8g wifi support and no compass chip in the phone. i can easily live without both.",TRUE
ORD100071,ID0060096993,2019/6/14,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,61.62,-37.8134507,144.9481196,15,682.12,Winter,FALSE,0.1266,"i love the internet, tweeting and facebook. no computers can complete me!! my candle takes care of all my needs ;) !!!juju",TRUE
ORD347075,ID0650285160,2019/3/4,Nickolson,"[('Alcon 10', 2), ('pearTV', 1)]",24210,32.64,-37.8136323,144.9749776,5,23032.14,Autumn,FALSE,0.73,"i absolutely love this phone i absolutely love this phone, with it's giant screen and easy to read menus, and countless options for customizing apps and appearance. when i look at smaller phones now i just shake my head & laugh :)",TRUE
ORD342125,ID0597455909,2019/9/17,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 2), ('iStream', 2)]",15970,100.59,-37.8142097,144.9649909,25,12078.09,Spring,TRUE,0.6317,"works great, and delivery was very timely works great, it was easy to convert my old set up to this one, and arrived very timely. i love this phone's durability, and being waterproof.",TRUE
ORD231136,ID0277368256,2019/7/6,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('pearTV', 2)]",21610,79.19,-37.8064631,145.0103346,25,16286.69,Winter,TRUE,1.3852,no double tab for turn off screen note 9 don't have program for turn off screen with double tab on screen. most new smart phone have this program.,TRUE
ORD392073,ID4633770157,2019/4/24,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",21850,50.53,-37.8065207,144.944874,10,19715.53,Autumn,FALSE,0.7116,"this phone i bought it new and it last 2 ... this phone i bought it new and it last 2 months , i believe it was used ... really disappointing",FALSE
ORD244442,ID0575397937,2019/1/14,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,76.74,-37.8212555,144.9837404,5,8745.49,Summer,FALSE,1.2824,"2nd candle bought as a gift. easy to operate, can fit in my purse and eliminates having to carry around multiple traditional books.",TRUE
ORD307647,ID1283629001,2019/12/22,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,99.48,-37.8003456,144.9556534,10,3411.48,Summer,TRUE,1.5663,like new great price and phone,TRUE
ORD060740,ID6197211234,2019/5/31,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,51.53,-37.8143317,144.9359226,0,19181.53,Autumn,FALSE,0.9975,"it is refurbish phone, old phone it is fake phone not new, it was broken before then they fixed and selling to customer as new, i called olivia they said it is out of warranty, very old phone",FALSE
ORD138994,ID0774546433,2019/10/15,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",10730,91.92,-37.8058271,144.9594536,25,8139.42,Spring,TRUE,1.3293,scaper beware i've had this phone for a few years now and it's great but it's really starting to show its age. booting up osrs and playing it for 30 minutes really drains the life out of the battery cells. unacceptable for 2019 performance.,FALSE
ORD292603,ID6167413246,2019/6/8,Nickolson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,77.46,-37.8119961,144.971192,0,6707.46,Winter,TRUE,0.7486,"santa got this for my 7year old. work's great . he plays, games, gets on hulu, and can play his school education learning games. now he doesn't bother me to use my electronic devices .",TRUE
ORD134572,ID1479897564,2019/7/14,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,78.09,-37.8200454,144.9583065,25,15340.59,Winter,TRUE,1.0019,perfect condition! this is in perfect working condition for a used phone.,TRUE
ORD106196,ID2776394279,2019/8/6,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",12980,77.54,-37.812029,144.9635865,25,9812.54,Winter,TRUE,0.8996,five stars one of the best phones i have ever had .. and fast shipping :),TRUE
ORD428744,ID0708722574,2019/7/27,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 1), ('iStream', 1)]",10420,76.12,-37.8070734,144.9559498,10,9454.12,Winter,TRUE,0.9993,that it comparable with my phone company phoe is good deal for the price n brand so far good chioce,TRUE
ORD312369,ID4307007286,2019/5/15,Bakers,"[('Universe Note', 2), ('pearTV', 1), ('Alcon 10', 2)]",31110,70.45,-37.7907967,144.985865,15,26513.95,Autumn,FALSE,2.2905,"satisfied for the price excellent for the price, though not so great camera.",TRUE
ORD209345,ID1217532771,2019/7/15,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,75.58,-37.8183272,144.9486386,5,9447.33,Winter,TRUE,0.6443,"five stars great shape, had a minor scuff on top right hand side of screen, but not really noticable.",TRUE
ORD248622,ID6167191691,2019/9/21,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",8520,78.89,-37.8207182,144.954738,15,7320.89,Spring,FALSE,1.1211,five stars this was a gift for my wife and she loves it.,TRUE
ORD302796,ID0577456466,2019/8/19,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,81.285,-37.8231144,144.9881752,10,5071.785,Winter,FALSE,1.5867,won't charge product came faulty and does not charge. says is has a warranty but is impossible to utilize.,FALSE
ORD338666,ID4353912828,2019/4/12,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",35430,72.54,-37.8244848,145.0120329,0,35502.54,Autumn,FALSE,2.1872,"we have 3 thunders now, even one in the barn, great idea for when i am working with my horse, can still get news flashes & my music!",TRUE
ORD332037,ID5727168128,2019/5/24,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Universe Note', 2)]",23880,52.63,-37.8254373,144.981127,10,21544.63,Autumn,FALSE,1.2713,"most certainly would come with a bad battery buy but be warned the battery would come dead or almost dead. asides that , it was a very clean phone to buy",FALSE
ORD088762,ID0594193025,2019/1/14,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,87.78,-37.8163549,144.9657444,5,6305.53,Summer,TRUE,0.4174,good product everything is great. m a loyal xiaomi buyer. i dont like camera much.,TRUE
ORD040779,ID2412954936,2019/6/23,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",8430,73.94,-37.8175502,144.9672251,10,7660.94,Winter,TRUE,0.2353,"great purchase have had this phone for almost a month and it is great.! was a little worried about buying a phone through digico, but it beat the heck out of the price in store. the phone itself is extremely user friendly and has a great battery life.",TRUE
ORD228380,ID0702353978,2019/11/11,Thompson,"[('Alcon 10', 2), ('pearTV', 1)]",24210,101.82,-37.8058959,144.9430475,25,18259.32,Spring,TRUE,0.8332,5 everything is very good,TRUE
ORD245698,ID1449295050,2019/11/15,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",15860,77.24,-37.8157609,144.9789945,10,14351.24,Spring,FALSE,0.8883,"really good phone for the prepaid people! if you want a really good prepaid phone, this is it! best buy for the money. i do recommend it...",TRUE
ORD248038,ID2948774559,2019/1/29,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",16885,92.08,-37.8144278,144.9744102,5,16132.83,Summer,TRUE,0.6307,very happy! i am very pleased with my purchase. exactly as described. i will definitely do business with them again.,TRUE
ORD468789,ID0664378907,2019/9/25,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Toshika 750', 1)]",8070,100.69,-37.8205336,144.9660951,15,6960.19,Spring,TRUE,0.3727,impressive i love its camera,TRUE
ORD101202,ID0844489849,2019/1/29,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,72.91,-37.8205844,144.9484461,0,4757.91,Summer,FALSE,0.8889,"excelent phone and conditions but, wheres the charger? the phone is in excellents conditions and looks very good, but didnt has charger. dont know where they left the charger. the other things are ok",TRUE
ORD216771,ID6167344523,2019/8/27,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525,94.29,-37.8131374,144.9684202,0,2619.29,Winter,FALSE,0.6156,great phone for a great price great phone for a great price! it has expandable memory that made transferring data from my old phone a breeze. only thing i wish it had was an led light that flashed for notifications.,TRUE
ORD193564,ID3144992689,2019/8/15,Bakers,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",13130,65.31,-37.814464,144.9854415,15,11225.81,Winter,FALSE,0.9943,love it...just like the other 4 i own.,TRUE
ORD462294,ID0036825305,2019/7/22,Thompson,"[('iStream', 1), ('Lucent 330S', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",12245,78.64,-37.8252361,144.9466017,10,11099.14,Winter,TRUE,1.3991,five stars very good value for money!,TRUE
ORD284208,ID2418360802,2019/7/17,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",13430,56.21,-37.7997225,144.9374954,15,11471.71,Winter,FALSE,1.6695,dont buy it! i love the size of the phone but it doesnt work well. i believe because of the age of the phone its not conoatible with all the updates thats available.,FALSE
ORD169768,ID6167440982,2019/11/2,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,77.35,-37.8143923,144.9630777,0,8757.35,Spring,FALSE,0.7368,be cautions very fragile. like every thing about this phone,TRUE
ORD318249,ID0767592455,2019/6/29,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,66.36,-37.8079299,144.9733064,25,3580.11,Winter,FALSE,1.2323,great i really do like it !,TRUE
ORD282540,ID0306530042,2019/12/9,Bakers,"[('Toshika 750', 2), ('Thunder line', 1), ('Universe Note', 2), ('Olivia x460', 2)]",20170,117.945,-37.8226204,144.9922764,0,20287.945,Summer,FALSE,1.4291,go with the flow super cool mobile phone,TRUE
ORD464584,ID0370242274,2019/1/14,Nickolson,"[('pearTV', 2), ('Universe Note', 2)]",19520,84.7,-37.8005236,144.9710511,10,17652.7,Summer,FALSE,2.016,:^] didn't get the key that comes with the phone that lets you unlock the micro sd slide but otherwise pretty good phone,TRUE
ORD168545,ID1668523489,2019/8/2,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 2)]",7810,67.87,-37.8239328,144.9494145,15,6706.37,Winter,FALSE,1.2702,five stars love this phone!!!!!,TRUE
ORD082523,ID0267315608,2019/8/24,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",20245,116.325,-37.8265787,144.9725487,0,20361.325,Winter,TRUE,0.927,great purchase great. cheaper than could purchase with my phone carrier. good value. would buy again.,TRUE
ORD362484,ID0711783716,2019/6/19,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",9395,74.96,-37.816416,144.9459016,15,8060.71,Winter,TRUE,0.4291,five stars excellent phone...specifiations match what was delivered,TRUE
ORD489775,ID0581703787,2019/4/26,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",6105,53.16,-37.8100641,144.9305062,5,5852.91,Autumn,FALSE,1.4853,"waste of money (or instant garbage) extremely slow, waste of money (or instant garbage). doing small tasks like checking email, making a call, or searching google are all a test of patients. if you on a budget for a cheap cell phone, please don't get this. it will be a practice in anger management if you do.",FALSE
ORD384749,ID0581701844,2019/4/27,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",14495,68.13,-37.8074205,144.9292428,10,13113.63,Autumn,TRUE,1.6732,not what it says it said it was unlocked and it wasn't! i wasted 144 dollars on a phone i can't even use! best believe i'm getting my money back!,FALSE
ORD212640,ID5402876216,2019/9/29,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('Olivia x460', 1), ('pearTV', 2)]",18595,76.45,-37.8210354,144.9783837,5,17741.7,Spring,FALSE,0.8228,five stars i purchased this phone for my granddaughter and she reaaly likes it. thank you. martin,TRUE
ORD473975,ID4264281404,2019/2/5,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Lucent 330S', 1), ('Alcon 10', 2)]",30480,140.37,-37.8193803,144.9527942,25,23000.37,Summer,TRUE,0.9005,great phone for the money works fine on metro by t-mobile,TRUE
ORD255671,ID0245493797,2019/5/11,Thompson,"[('iStream', 2), ('Candle Inferno', 1)]",730,68.29,-37.8019436,144.95971,0,798.29,Autumn,FALSE,1.6317,works fine works fine,TRUE
ORD291935,ID0614003642,2019/2/8,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",10595,94.17,-37.8129318,144.9617801,15,9099.92,Summer,TRUE,0.9297,got this for wife for christmas she loves thing she can read her candle book and surf the web like a regular tablet,TRUE
ORD297376,ID3115762667,2019/3/8,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,26.08,-37.8054736,144.95798,15,17132.33,Autumn,FALSE,1.2503,"i bought this phone and i am horrified with it ... i bought this phone and i am horrified with it. i dropped it and now for about 2 months i can not make the volume up when i am using the phone i can not hear the person , it is so low. can someone get back to me to see if it can be fixed. i am so upset",FALSE
ORD147388,ID3161949480,2019/10/30,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Thunder line', 2)]",16450,102.27,-37.8086933,144.9565115,5,15729.77,Spring,TRUE,0.9412,i had a very small nano and needed to have more space for songs that are just coming out and so far i love it. didn't really need the bigger one because i have a phone that will do most of those things.,TRUE
ORD486584,ID0746912625,2019/1/20,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",29420,81.14,-37.8254119,144.9846648,10,26559.14,Summer,FALSE,1.5304,i like my tablet. been doing a lot more reading than normal with it. only disspoinment is that my tv has automatic chromecast and you cannot cast to it on my toshiba tv. works on others. tvs. i like it.,TRUE
ORD494186,ID0591434044,2019/5/2,Nickolson,"[('Lucent 330S', 2), ('iStream', 2), ('Candle Inferno', 1)]",3190,30.805,-37.8176226,144.9683705,25,2423.305,Autumn,TRUE,0.15,received t-mobile phone g892t ordered this phone based on description of g892a and received a g892t t-mobile phone. probably could have made it work but not worth the time.,FALSE
ORD376259,ID0128874960,2019/8/1,Bakers,"[('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",27895,63.48,-37.8019899,145.0010285,5,26563.73,Winter,TRUE,1.0267,charging port defected! will not charge! i am very upset. the phone will not charge. i spent over $400 for the phone and $20 to switch the phone on my phone plan which i'll have to again. to charge must bend and place it a certain way. will not charge by just placing the charger in phone.,FALSE
ORD459819,ID1985557912,2019/3/5,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1)]",6295,80.13,-37.8117833,144.967729,15,5430.88,Autumn,TRUE,0.775,awesome. great. i love it.,TRUE
ORD036627,ID0580161259,2019/7/28,Thompson,"[('iStream', 2), ('pearTV', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",16330,88.72,-37.7891031,144.9380335,5,15602.22,Winter,TRUE,2.7415,great great value for money,TRUE
ORD494563,ID4746121967,2019/11/2,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",7445,77.93,-37.8120741,144.9744185,25,5661.68,Spring,FALSE,0.8427,great purchase. the phone works very well. great purchase.,TRUE
ORD478572,ID0207078622,2019/3/15,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",27895,87.53,-37.826258,145.0178552,25,21008.78,Autumn,TRUE,2.6897,"good phone worth for money, cheapest phone for 5g. great quality",TRUE
ORD083516,ID0030948116,2019/9/26,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",23880,78.48,-37.811221,145.0073618,0,23958.48,Spring,FALSE,1.0754,i am happy with my purchase! use it as personal phone and i like it so far!,TRUE
ORD346045,ID1463620845,2019/8/19,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,81,-37.816861,145.0081355,0,9441,Winter,TRUE,1.3681,"five stars excellent condition, haven't had any problems with it!",TRUE
ORD074465,ID6167247288,2019/10/28,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",2755,75.14,-37.8191969,144.9609697,10,2554.64,Spring,FALSE,0.7576,"great perfect,no scratches",TRUE
ORD446123,ID4095230643,2019/4/16,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,75.72,-37.810386,144.992749,10,8517.72,Autumn,TRUE,0.2226,"i love my xp 635 i love my xp 635, will eventually upgrade to the next xp.! i began to terribly dislike android phones. delighted i found windows phone. you can't beat the price. at digico.",TRUE
ORD082218,ID0036823655,2019/8/1,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",9350,80.3,-37.8244182,144.948369,0,9430.3,Winter,TRUE,1.3124,best phone to get i love this phone it's easy to use the features are wonderful,TRUE
ORD045131,ID3194806146,2019/2/21,Thompson,"[('Universe Note', 1), ('Toshika 750', 2)]",12090,136.68,-37.8084167,144.9520604,25,9204.18,Summer,TRUE,0.6459,best phone love it,TRUE
ORD101360,ID0591435609,2019/1/22,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,85.52,-37.8188066,144.9703017,25,4068.02,Summer,TRUE,0.0701,"just like going back to basics. this is exactly what my dad wanted, he is old school. he likes the small, slim, flip style (almost a dinosouar by today's means) with a speaker and the buttons are just right too.",TRUE
ORD222278,ID1404216319,2019/5/1,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1), ('pearTV', 2)]",22485,81.64,-37.8011379,144.9886054,15,19193.89,Autumn,TRUE,1.1454,"incredible just about the best phone out their, same as the 9, just not quite as much storage, a bit faster,,,,hardly can tell the difference!",TRUE
ORD126278,ID2975216741,2019/2/12,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",20850,122.79,-37.7992809,144.9592806,25,15760.29,Summer,FALSE,1.8374,works as promised! came as listed works fine ... about 1 or 2 scratches but i don’t mind... works fine...i had to update it myself but that was ok...go ahead and buy this phone,TRUE
ORD403393,ID0030220696,2019/6/18,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Olivia x460', 2)]",6330,72.17,-37.7940773,144.985115,25,4819.67,Winter,FALSE,1.9829,"great phone. great phone, came with after market charger.",TRUE
ORD409646,ID0266740432,2019/11/23,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 1)]",17945,107.6,-37.82412,144.9889671,25,13566.35,Spring,TRUE,1.666,"five stars excellent phone, very satisfied with this product",TRUE
ORD065499,ID0774546372,2019/5/11,Thompson,"[('Universe Note', 2), ('pearTV', 2)]",19520,79.79,-37.8061975,144.9593752,5,18623.79,Autumn,TRUE,1.3004,four stars everything as expected. thanks,TRUE
ORD039296,ID0844501069,2019/2/22,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330,76.72,-37.821639,144.9450746,5,2290.22,Summer,FALSE,1.0133,great phone. excellent product. works great dual sim capable.,TRUE
ORD037784,ID0594764978,2019/1/31,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('pearTV', 1)]",28530,72.3,-37.812372,144.9659056,25,21469.8,Summer,FALSE,0.7633,mccei alex ntima this phone is amazing,TRUE
ORD272833,ID0578120589,2019/9/19,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 1)]",3600,83.59,-37.8249835,144.94452,5,3503.59,Spring,FALSE,1.3886,"just awesome! the statement of been a ""renewed"" phone had me in doubts of the cosmetic condition of the phone, but this pixel is the closest to a perfect new out of the box device. highly recommended from my experience.",TRUE
ORD222690,ID1847879582,2019/4/28,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",11040,81.92,-37.8131687,145.0141586,5,10569.92,Autumn,TRUE,1.7015,"excellent product i like all the product, excellent seller 100 % recomended",TRUE
ORD427169,ID3222652702,2019/10/4,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 2)]",21970,108.88,-37.8029407,144.9307492,10,19881.88,Spring,TRUE,1.7983,amazing style! loved it.,TRUE
ORD312353,ID0703556750,2019/10/31,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",22040,77.34,-37.8068823,144.9578895,15,18811.34,Spring,FALSE,1.1494,good phone it's been a good phone so far no complaints it arrived on time so honestly i am happy with my purchase.,TRUE
ORD369535,ID2133183709,2019/6/6,Thompson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540,62.39,-37.8146997,144.9507609,25,5717.39,Winter,FALSE,0.3954,great phone i needed a dual sim phone and this was a great choice.,TRUE
ORD299572,ID0777712061,2019/1/10,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",9910,95.52,-37.8058123,144.955219,0,10005.52,Summer,TRUE,1.0474,"this is the one! excellent smartphone! all the features and fast. the price is big seller, you just can't get more for your money. cheers",TRUE
ORD305722,ID0095562816,2019/2/13,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",9110,105.47,-37.8028221,144.9295031,10,8304.47,Summer,TRUE,1.8945,arrived on time and was in better condition than what i expected for the price arrived on time and was in better condition than what i expected for the price. came with off brand power cord but still works well. i will defiantly buy from again. thank you,TRUE
ORD184055,ID2270151070,2019/5/30,Bakers,"[('pearTV', 1), ('iStream', 2)]",6610,71.25,-37.8226651,145.0152877,5,6350.75,Autumn,FALSE,2.2582,best value on the market. great phone. powerful love it being fast.,TRUE
ORD240130,ID0122752289,2019/1/11,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('pearTV', 1)]",20940,90.45,-37.8144165,144.9406565,10,18936.45,Summer,TRUE,0.5964,love it but having a hard time setting up all the apps,TRUE
ORD105831,ID3945799031,2019/8/26,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Candle Inferno', 1)]",1805,77.91,-37.8190763,144.9541813,10,1702.41,Winter,TRUE,0.9483,"blows away competition!!! a lot of bang for the buck!! the best phone in this price range by far, i've had this for about a month and absolutely no complaints!! even when i'm on data its just as fast as on wi-fi!!!! looking for a great phone? this is it!!",TRUE
