order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD372448,ID0250774462,2019-07-25,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 2)]",7205,80.91,-37.8153615,145.01226699999995,25,5484.66,Winter,True,1.6128,"great phone i really like this phone ,it takes great pictures , battery life is good. the only bad thing was the phone came with a crack on the screen. definitely buy a screen protector, my daughter dropped the phone once and it cracked in two places",True
ORD162591,ID0767583089,2019-02-02,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",19520,62.18,-37.80793170000001,144.97170380000003,5,18606.18,Summer,False,1.202,very disappointed a was of money i will go back to ... it was supposed to be straight talk compatible for at&t. it works but where i use it in wv where my other phone worked it does not. very disappointed a was of money i will go back to my old phone.,False
ORD444221,ID6197209812,2019-05-17,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 1)]",11810,54.42,-37.81779810000001,144.93176830000004,15,10092.92,Autumn,False,1.4615,"not so good s pen dents, rough usb port (can't put the whole plug), not so good s pen, no earphones, no pin (sim card opener)",False
ORD474727,ID6167191152,2019-01-22,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Olivia x460', 2)]",10260,69.83,-37.8139643,144.97134119999996,5,9816.83,Summer,False,0.539,"great value great value, super fast, i really like it only 2 issues, no 5.8g wifi support and no compass chip in the phone. i can easily live without both.",True
ORD100071,ID0060096993,2019-06-14,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,61.62,-37.8134507,144.9481196,15,682.12,Winter,False,0.1266,"i love the internet, tweeting and facebook. no computers can complete me!! my candle takes care of all my needs ;) !!!juju",True
ORD342125,ID0597455909,2019-09-17,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 2), ('iStream', 2)]",15970,100.59,-37.8142097,144.9649909,25,12078.09,Spring,True,0.6317,"works great, and delivery was very timely works great, it was easy to convert my old set up to this one, and arrived very timely. i love this phone's durability, and being waterproof.",True
ORD231136,ID0277368256,2019-07-06,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('pearTV', 2)]",21610,79.19,-37.8064631,145.0103346,25,16286.69,Winter,True,1.3852,no double tab for turn off screen note 9 don't have program for turn off screen with double tab on screen. most new smart phone have this program.,True
ORD392073,ID4633770157,2019-04-24,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",21850,50.53,-37.80652070000001,144.944874,10,19715.53,Autumn,False,0.7116,"this phone i bought it new and it last 2 ... this phone i bought it new and it last 2 months , i believe it was used ... really disappointing",False
ORD244442,ID0575397937,2019-01-14,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,76.74,-37.8212555,144.98374040000004,5,8745.49,Summer,False,1.2824,"2nd candle bought as a gift. easy to operate, can fit in my purse and eliminates having to carry around multiple traditional books.",True
ORD307647,ID1283629001,2019-12-22,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,99.48,-37.8003456,144.9556534,10,3411.48,Summer,True,1.5663,like new great price and phone,True
ORD060740,ID6197211234,2019-05-31,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,51.53,-37.8143317,144.9359226,0,19181.53,Autumn,False,0.9975,"it is refurbish phone, old phone it is fake phone not new, it was broken before then they fixed and selling to customer as new, i called olivia they said it is out of warranty, very old phone",False
ORD138994,ID0774546433,2019-10-15,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",10730,91.92,-37.8058271,144.9594536,25,8139.42,Spring,True,1.3293,scaper beware i've had this phone for a few years now and it's great but it's really starting to show its age. booting up osrs and playing it for 30 minutes really drains the life out of the battery cells. unacceptable for 2019 performance.,False
ORD292603,ID6167413246,2019-06-08,Nickolson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,77.46,-37.8119961,144.971192,0,6707.46,Winter,True,0.7486,"santa got this for my 7year old. work's great . he plays, games, gets on hulu, and can play his school education learning games. now he doesn't bother me to use my electronic devices .",True
ORD134572,ID1479897564,2019-07-14,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,78.09,-37.8200454,144.9583065,25,15340.59,Winter,True,1.0019,perfect condition! this is in perfect working condition for a used phone.,True
ORD106196,ID2776394279,2019-08-06,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",12980,77.54,-37.812029,144.9635865,25,9812.54,Winter,True,0.8996,five stars one of the best phones i have ever had .. and fast shipping :),True
ORD428744,ID0708722574,2019-07-27,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Universe Note', 1), ('iStream', 1)]",10420,76.12,-37.8070734,144.9559498,10,9454.12,Winter,True,0.9993,that it comparable with my phone company phoe is good deal for the price n brand so far good chioce,True
ORD312369,ID4307007286,2019-05-15,Bakers,"[('Universe Note', 2), ('pearTV', 1), ('Alcon 10', 2)]",31110,70.45,-37.7907967,144.985865,15,26513.95,Autumn,False,2.2905,"satisfied for the price excellent for the price, though not so great camera.",True
ORD209345,ID1217532771,2019-07-15,Thompson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,75.58,-37.81832720000001,144.94863859999995,5,9447.33,Winter,True,0.6443,"five stars great shape, had a minor scuff on top right hand side of screen, but not really noticable.",True
ORD248622,ID6167191691,2019-09-21,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",8520,78.89,-37.8207182,144.954738,15,7320.89,Spring,False,1.1211,five stars this was a gift for my wife and she loves it.,True
ORD338666,ID4353912828,2019-04-12,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",35430,72.54,-37.8244848,145.0120329,0,35502.54,Autumn,False,2.1872,"we have 3 thunders now, even one in the barn, great idea for when i am working with my horse, can still get news flashes & my music!",True
ORD332037,ID5727168128,2019-05-24,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Universe Note', 2)]",23880,52.63,-37.8254373,144.981127,10,21544.63,Autumn,False,1.2713,"most certainly would come with a bad battery buy but be warned the battery would come dead or almost dead. asides that , it was a very clean phone to buy",False
ORD088762,ID0594193025,2019-01-14,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,87.78,-37.8163549,144.9657444,5,6305.53,Summer,True,0.4174,good product everything is great. m a loyal xiaomi buyer. i dont like camera much.,True
ORD040779,ID2412954936,2019-06-23,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",8430,73.94,-37.81755020000001,144.96722509999995,10,7660.94,Winter,True,0.2353,"great purchase have had this phone for almost a month and it is great.! was a little worried about buying a phone through digico, but it beat the heck out of the price in store. the phone itself is extremely user friendly and has a great battery life.",True
ORD228380,ID0702353978,2019-11-11,Thompson,"[('Alcon 10', 2), ('pearTV', 1)]",24210,101.82,-37.8058959,144.9430475,25,18259.32,Spring,True,0.8332,5 everything is very good,True
ORD245698,ID1449295050,2019-11-15,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",15860,77.24,-37.8157609,144.9789945,10,14351.24,Spring,False,0.8883,"really good phone for the prepaid people! if you want a really good prepaid phone, this is it! best buy for the money. i do recommend it...",True
ORD248038,ID2948774559,2019-01-29,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",16885,92.08,-37.8144278,144.9744102,5,16132.83,Summer,True,0.6307,very happy! i am very pleased with my purchase. exactly as described. i will definitely do business with them again.,True
ORD468789,ID0664378907,2019-09-25,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Toshika 750', 1)]",8070,100.69,-37.82053360000001,144.9660951,15,6960.19,Spring,True,0.3727,impressive i love its camera,True
ORD101202,ID0844489849,2019-01-29,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,72.91,-37.8205844,144.94844609999996,0,4757.91,Summer,False,0.8889,"excelent phone and conditions but, wheres the charger? the phone is in excellents conditions and looks very good, but didnt has charger. dont know where they left the charger. the other things are ok",True
ORD193564,ID3144992689,2019-08-15,Bakers,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",13130,65.31,-37.814464,144.9854415,15,11225.81,Winter,False,0.9943,love it...just like the other 4 i own.,True
ORD462294,ID0036825305,2019-07-22,Thompson,"[('iStream', 1), ('Lucent 330S', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",12245,78.64,-37.82523610000001,144.9466017,10,11099.14,Winter,True,1.3991,five stars very good value for money!,True
ORD284208,ID2418360802,2019-07-17,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",13430,56.21,-37.7997225,144.93749540000005,15,11471.71,Winter,False,1.6695,dont buy it! i love the size of the phone but it doesnt work well. i believe because of the age of the phone its not conoatible with all the updates thats available.,False
ORD169768,ID6167440982,2019-11-02,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,77.35,-37.8143923,144.9630777,0,8757.35,Spring,False,0.7368,be cautions very fragile. like every thing about this phone,True
ORD318249,ID0767592455,2019-06-29,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,66.36,-37.8079299,144.9733064,25,3580.11,Winter,False,1.2323,great i really do like it !,True
ORD464584,ID0370242274,2019-01-14,Nickolson,"[('pearTV', 2), ('Universe Note', 2)]",19520,84.7,-37.80052360000001,144.97105109999995,10,17652.7,Summer,False,2.016,:^] didn't get the key that comes with the phone that lets you unlock the micro sd slide but otherwise pretty good phone,True
ORD168545,ID1668523489,2019-08-02,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 2)]",7810,67.87,-37.8239328,144.9494145,15,6706.37,Winter,False,1.2702,five stars love this phone!!!!!,True
ORD362484,ID0711783716,2019-06-19,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",9395,74.96,-37.816416,144.94590159999996,15,8060.71,Winter,True,0.4291,five stars excellent phone...specifiations match what was delivered,True
ORD489775,ID0581703787,2019-04-26,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",6105,53.16,-37.8100641,144.9305062,5,5852.91,Autumn,False,1.4853,"waste of money (or instant garbage) extremely slow, waste of money (or instant garbage). doing small tasks like checking email, making a call, or searching google are all a test of patients. if you on a budget for a cheap cell phone, please don't get this. it will be a practice in anger management if you do.",False
ORD384749,ID0581701844,2019-04-27,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",14495,68.13,-37.8074205,144.9292428,10,13113.63,Autumn,True,1.6732,not what it says it said it was unlocked and it wasn't! i wasted 144 dollars on a phone i can't even use! best believe i'm getting my money back!,False
ORD212640,ID5402876216,2019-09-29,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('Olivia x460', 1), ('pearTV', 2)]",18595,76.45,-37.8210354,144.9783837,5,17741.7,Spring,False,0.8228,five stars i purchased this phone for my granddaughter and she reaaly likes it. thank you. martin,True
ORD255671,ID0245493797,2019-05-11,Thompson,"[('iStream', 2), ('Candle Inferno', 1)]",730,68.29,-37.8019436,144.95971,0,798.29,Autumn,False,1.6317,works fine works fine,True
ORD291935,ID0614003642,2019-02-08,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",10595,94.17,-37.8129318,144.9617801,15,9099.92,Summer,True,0.9297,got this for wife for christmas she loves thing she can read her candle book and surf the web like a regular tablet,True
ORD147388,ID3161949480,2019-10-30,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Thunder line', 2)]",16450,102.27,-37.8086933,144.9565115,5,15729.77,Spring,True,0.9412,i had a very small nano and needed to have more space for songs that are just coming out and so far i love it. didn't really need the bigger one because i have a phone that will do most of those things.,True
ORD486584,ID0746912625,2019-01-20,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",29420,81.14,-37.8254119,144.98466480000005,10,26559.14,Summer,False,1.5304,i like my tablet. been doing a lot more reading than normal with it. only disspoinment is that my tv has automatic chromecast and you cannot cast to it on my toshiba tv. works on others. tvs. i like it.,True
ORD376259,ID0128874960,2019-08-01,Bakers,"[('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",27895,63.48,-37.8019899,145.0010285,5,26563.73,Winter,True,1.0267,charging port defected! will not charge! i am very upset. the phone will not charge. i spent over $400 for the phone and $20 to switch the phone on my phone plan which i'll have to again. to charge must bend and place it a certain way. will not charge by just placing the charger in phone.,False
ORD459819,ID1985557912,2019-03-05,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 1)]",6295,80.13,-37.8117833,144.967729,15,5430.88,Autumn,True,0.775,awesome. great. i love it.,True
ORD036627,ID0580161259,2019-07-28,Thompson,"[('iStream', 2), ('pearTV', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",16330,88.72,-37.7891031,144.9380335,5,15602.22,Winter,True,2.7415,great great value for money,True
ORD494563,ID4746121967,2019-11-02,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",7445,77.93,-37.8120741,144.9744185,25,5661.68,Spring,False,0.8427,great purchase. the phone works very well. great purchase.,True
ORD478572,ID0207078622,2019-03-15,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",27895,87.53,-37.826258,145.0178552,25,21008.78,Autumn,True,2.6897,"good phone worth for money, cheapest phone for 5g. great quality",True
ORD083516,ID0030948116,2019-09-26,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",23880,78.48,-37.811221,145.0073618,0,23958.48,Spring,False,1.0754,i am happy with my purchase! use it as personal phone and i like it so far!,True
ORD346045,ID1463620845,2019-08-19,Bakers,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,81.0,-37.816861,145.0081355,0,9441.0,Winter,True,1.3681,"five stars excellent condition, haven't had any problems with it!",True
ORD074465,ID6167247288,2019-10-28,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",2755,75.14,-37.8191969,144.9609697,10,2554.64,Spring,False,0.7576,"great perfect,no scratches",True
ORD446123,ID4095230643,2019-04-16,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,75.72,-37.810386,144.992749,10,8517.72,Autumn,True,0.2226,"i love my xp 635 i love my xp 635, will eventually upgrade to the next xp.! i began to terribly dislike android phones. delighted i found windows phone. you can't beat the price. at digico.",True
ORD082218,ID0036823655,2019-08-01,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",9350,80.3,-37.8244182,144.948369,0,9430.3,Winter,True,1.3124,best phone to get i love this phone it's easy to use the features are wonderful,True
ORD101360,ID0591435609,2019-01-22,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,85.52,-37.8188066,144.9703017,25,4068.02,Summer,True,0.0701,"just like going back to basics. this is exactly what my dad wanted, he is old school. he likes the small, slim, flip style (almost a dinosouar by today's means) with a speaker and the buttons are just right too.",True
ORD222278,ID1404216319,2019-05-01,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1), ('pearTV', 2)]",22485,81.64,-37.80113789999999,144.9886054,15,19193.89,Autumn,True,1.1454,"incredible just about the best phone out their, same as the 9, just not quite as much storage, a bit faster,,,,hardly can tell the difference!",True
ORD403393,ID0030220696,2019-06-18,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Olivia x460', 2)]",6330,72.17,-37.7940773,144.98511499999995,25,4819.67,Winter,False,1.9829,"great phone. great phone, came with after market charger.",True
ORD409646,ID0266740432,2019-11-23,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 1)]",17945,107.6,-37.82412,144.9889671,25,13566.35,Spring,True,1.666,"five stars excellent phone, very satisfied with this product",True
ORD065499,ID0774546372,2019-05-11,Thompson,"[('Universe Note', 2), ('pearTV', 2)]",19520,79.79,-37.8061975,144.95937519999995,5,18623.79,Autumn,True,1.3004,four stars everything as expected. thanks,True
ORD039296,ID0844501069,2019-02-22,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330,76.72,-37.82163900000001,144.9450746,5,2290.22,Summer,False,1.0133,great phone. excellent product. works great dual sim capable.,True
ORD037784,ID0594764978,2019-01-31,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('pearTV', 1)]",28530,72.3,-37.812372,144.9659056,25,21469.8,Summer,False,0.7633,mccei alex ntima this phone is amazing,True
ORD272833,ID0578120589,2019-09-19,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 1)]",3600,83.59,-37.8249835,144.94451999999995,5,3503.59,Spring,False,1.3886,"just awesome! the statement of been a ""renewed"" phone had me in doubts of the cosmetic condition of the phone, but this pixel is the closest to a perfect new out of the box device. highly recommended from my experience.",True
ORD222690,ID1847879582,2019-04-28,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",11040,81.92,-37.81316870000001,145.0141586,5,10569.92,Autumn,True,1.7015,"excellent product i like all the product, excellent seller 100 % recomended",True
ORD427169,ID3222652702,2019-10-04,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 2)]",21970,108.88,-37.8029407,144.93074919999995,10,19881.88,Spring,True,1.7983,amazing style! loved it.,True
ORD312353,ID0703556750,2019-10-31,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",22040,77.34,-37.8068823,144.9578895,15,18811.34,Spring,False,1.1494,good phone it's been a good phone so far no complaints it arrived on time so honestly i am happy with my purchase.,True
ORD369535,ID2133183709,2019-06-06,Thompson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540,62.39,-37.81469970000001,144.9507609,25,5717.39,Winter,False,0.3954,great phone i needed a dual sim phone and this was a great choice.,True
ORD299572,ID0777712061,2019-01-10,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",9910,95.52,-37.8058123,144.955219,0,10005.52,Summer,True,1.0474,"this is the one! excellent smartphone! all the features and fast. the price is big seller, you just can't get more for your money. cheers",True
ORD305722,ID0095562816,2019-02-13,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",9110,105.47,-37.8028221,144.9295031,10,8304.47,Summer,True,1.8945,arrived on time and was in better condition than what i expected for the price arrived on time and was in better condition than what i expected for the price. came with off brand power cord but still works well. i will defiantly buy from again. thank you,True
ORD184055,ID2270151070,2019-05-30,Bakers,"[('pearTV', 1), ('iStream', 2)]",6610,71.25,-37.8226651,145.0152877,5,6350.75,Autumn,False,2.2582,best value on the market. great phone. powerful love it being fast.,True
ORD240130,ID0122752289,2019-01-11,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('pearTV', 1)]",20940,90.45,-37.8144165,144.9406565,10,18936.45,Summer,True,0.5964,love it but having a hard time setting up all the apps,True
ORD105831,ID3945799031,2019-08-26,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Candle Inferno', 1)]",1805,77.91,-37.8190763,144.95418130000004,10,1702.41,Winter,True,0.9483,"blows away competition!!! a lot of bang for the buck!! the best phone in this price range by far, i've had this for about a month and absolutely no complaints!! even when i'm on data its just as fast as on wi-fi!!!! looking for a great phone? this is it!!",True
ORD443192,ID0372999711,2019-09-08,Bakers,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,64.39,-37.8070567,144.985559,25,6158.14,Spring,False,0.9115,not unlocked as advertised i bought this phone and it is not unlocked for verizon. i had to buy another.,False
ORD404127,ID0030947983,2019-07-26,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375,51.0,-37.8109101,145.00416040000005,15,1219.75,Winter,False,0.7918,these are only unlocked for verison it sucked that they were not really an unlocked phone and these would not work. they were returned i will never try to buy anything like this again.,False
ORD218751,ID2353534943,2019-08-29,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,71.47,-37.79988779999999,144.9633868,10,8283.97,Winter,False,2.0212,the item was just as i expected and in the ... the item was just as i expected and in the scheduled time. it worked correctly in argentina. i would definitely buy it again to the same seller,True
ORD016774,ID4315827381,2019-04-27,Bakers,"[('Thunder line', 1), ('iStream', 1)]",2330,66.08,-37.8238539,144.9982226,15,2046.58,Autumn,True,1.5649,"wrong & broken product i did not get a pixel xl, i received a standard pixel. the mic does not work on it. i can hear people, but they can't hear me. i am very unhappy. i am awaiting a response about how this is going to be rectified. i will update my review then.",False
ORD113809,ID2457712028,2019-01-22,Bakers,"[('Thunder line', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",10540,102.02,-37.8038657,144.9786233,25,8007.02,Summer,True,1.6123,"good phone, works great on at&t good phone, works great on at&t. they can't block wifi hotspot with this phone. i have unlimited data grandfathered but was never able to use my phone as a hotspot with an at&t phone. only drawback is it comes with a european wall plug.",True
ORD086061,ID1964021905,2019-05-27,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050,63.22,-37.8182336,144.9652288,15,15405.72,Autumn,False,0.3822,satisfied definitely best value for your money.,True
ORD275640,ID2266563663,2019-11-12,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,87.93,-37.80850510000001,144.9548196,25,1329.18,Spring,True,0.8246,too small very awkward to use,False
ORD180025,ID0443288635,2019-06-13,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,68.01,-37.8206612,145.00451919999998,0,1728.01,Winter,False,1.441,"just awesome this phone is just awesome. it has a wonderful camera, the processor with the ram just work very smoothly. it just is a must to buy. the alcon killer.",True
ORD135835,ID3676171102,2019-03-27,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('iStream', 2)]",11475,83.52,-37.8194552,145.01596,15,9837.27,Autumn,True,2.1051,if you looking for cheap phone this is one of the best. i like the phone its one of the mid range phone,True
ORD274624,ID2397324992,2019-08-02,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('Universe Note', 2), ('iAssist Line', 2)]",24400,75.29,-37.818954,144.9432642,15,20815.29,Winter,True,0.7751,"to me the best money value i use to have a lucent g4 but the g6 seems to be much improved. better sound, better camara, longerstanting battery and mantaining all the other features. let's hope is as sturdy as the g4.",True
ORD157115,ID0367849064,2019-04-06,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2)]",22260,70.09,-37.8009695,144.9646167,0,22330.09,Autumn,False,2.0094,perfect fast,True
ORD454719,ID0030943324,2019-09-05,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('iStream', 2), ('Lucent 330S', 2)]",11440,64.58,-37.8037706,144.9564762,15,9788.58,Spring,False,1.291,i did not buy this i did not buy this,False
ORD007876,ID6167231017,2019-01-01,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('Thunder line', 2)]",14360,90.37,-37.8152875,144.9522542,25,10860.37,Summer,True,0.541,love it for the price i paid i love it. not use to such a big phone smaller is better for my hands but a big screen is good for my old eyes. :),True
ORD484071,ID0370749268,2019-04-24,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",13320,81.56,-37.8127247,144.9832618,0,13401.56,Autumn,True,1.0957,third thunder line purchased. love the product.,True
ORD425465,ID0214124364,2019-09-07,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",7330,110.17,-37.8094529,145.016066,15,6340.67,Spring,True,1.8333,it's a good phone it's a good phone,True
ORD464759,ID2789608267,2019-06-15,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iStream', 2)]",3620,80.33,-37.8031298,144.9826122,5,3519.33,Winter,True,1.3476,love my new phone. way better than the s series in my opinion this is the first note i've owned. very pleased.,True
